2017-02-08,BRENTWOOD,94513,Contra Costa,5.568,5.2896,Self Install,13646.26
2017-02-01,SANTA ROSA,95401,Sonoma,4.0222,3.941756,SolarCity,22630.4
2017-02-17,SALINAS,93908,Monterey,4.5968,4.504864,Day One Solar,21267.0
2017-02-17,BAKERSFIELD,93308,Kern,11.3155,10.86288,Sun Solar Energy Solutions,0.0
2017-01-27,SAN JOSE,95119,Santa Clara,8.2563,8.008611,Clean Solar,31173.0
2017-03-07,KINGSBURG,93631,Fresno,13.9488,13.600079999999998,Bella Construction,34000.0
2017-02-01,SAN JOSE,95117,Santa Clara,4.8495,4.65552,Sunpower,24322.0
2017-02-06,SAN JOSE,95125,Santa Clara,4.7052,4.540518,PetersenDean,18676.56
2017-02-09,SHAFTER,93263,Kern,4.1472,4.022784,Smart Energy Solar,0.0
2017-02-07,IONE,95640,Amador,6.2736,6.054024,PetersenDean,23999.0
2017-01-31,OAKDALE,95361,Stanislaus,12.068,11.7663,Self Install,54000.0
2017-01-18,GUSTINE,95322,Merced,4.9098,4.688859,Vivint,0.0
2017-02-16,ANTIOCH,94531,Contra Costa,4.9686,4.769856,SolarCity,0.0
2017-01-30,PLACERVILLE,95667,El Dorado,8.3648,8.072032,PetersenDean,34293.13
2017-02-08,SALINAS,93907,Monterey,6.0122,5.801773000000002,PetersenDean,23661.57
2017-02-24,RICHMOND,94801,Contra Costa,5.5656,5.370804,SolarCity,0.0
2017-02-08,PITTSBURG,94565,Contra Costa,6.2736,6.054024,PetersenDean,24439.01
2017-02-02,BAKERSFIELD,93312,Kern,5.2052,5.023018,SolarCity,0.0
2017-01-30,LINCOLN,95648,Placer,7.2576,7.076160000000002,Es Electrical,23520.0
2017-02-13,MILPITAS,95035,Santa Clara,2.1429,2.0678985,Leonard'S Roofing,0.0
2017-02-17,LIVERMORE,94550,Alameda,9.6448,9.355456,Sunpower,45518.0
2017-01-10,CHICO,95928,Butte,6.7473,6.5111445,Chico Electric,44781.88
2017-01-09,DANVILLE,94526,Contra Costa,3.8796,3.763212,Sky Power Sys.,20400.0
2017-03-13,BAKERSFIELD,93311,Kern,14.5206,14.157585,Aikyum,27600.0
2017-02-08,BAKERSFIELD,93308,Kern,10.3664,9.951744,Sun Solar Energy Solutions,0.0
2017-02-05,WASCO,93280,Kern,3.3614,3.294172,1St Light Energy,13493.27
2017-01-12,MERCED,95341,Merced,3.0804,2.972586,Velocity Solar Power,16050.0
2017-02-13,DINUBA,93618,Tulare,5.1524,5.049352,Hibridhome,0.0
2017-03-24,BAKERSFIELD,93306,Kern,10.549,10.12704,Sun Solar Energy Solutions,0.0
2017-02-07,SAN JOSE,95131,Santa Clara,6.5604,6.39639,SolarCity,0.0
2017-02-06,LOOMIS,95650,Placer,12.6576,12.34116,Cmco Electric & Solar,42750.0
2017-02-09,OAKLAND,94602,Alameda,7.842,7.56753,PetersenDean,39136.56
2017-02-08,STOCKTON,95212,San Joaquin,8.3648,8.072032,PetersenDean,32101.37
2017-02-16,BAKERSFIELD,93312,Kern,7.3568,7.062528,Sun Solar Energy Solutions,0.0
2017-01-10,GARDEN VALLEY,95633,El Dorado,3.7644,3.613824,California Solar Electric,24000.0
2017-02-08,NOVATO,94949,Marin,1.8298,1.765757,PetersenDean,8727.22
2017-03-14,REEDLEY,93654,Fresno,7.3805,7.159085,Sunrun,38500.11
2017-01-10,STOCKTON,95209,San Joaquin,5.9808,5.771472,Infinity Energy,32934.0
2017-02-17,STOCKTON,95215,San Joaquin,3.5775,3.470175,1St Light Energy,18442.18
2017-01-11,TEMPLETON,93465,San Luis Obispo,13.09,12.6973,Calsun Electric & Solar Sys.,36520.0
2017-02-22,HAYWARD,94544,Alameda,5.2686,5.136885,SolarCity,23927.4
2017-01-27,FREMONT,94536,Alameda,6.535,6.306275,PetersenDean,24581.24
2017-02-08,OAKDALE,95361,Stanislaus,5.4418,5.251337,SolarCity,30617.6
2017-01-29,BAKERSFIELD,93306,Kern,11.3696,10.914816,Sun Solar Energy Solutions,0.0
2017-01-17,PLEASANT HILL,94523,Contra Costa,3.8976,3.819648,Quick Systems,0.0
2017-01-25,MERCED,95340,Merced,5.5223,5.411854,1St Light Energy,21503.16
2017-02-08,GILROY,95020,Santa Clara,4.9666,4.792769,PetersenDean,20081.75
2017-02-17,BAKERSFIELD,93312,Kern,10.3456,9.931776,Sun Solar Energy Solutions,0.0
2017-03-09,BAKERSFIELD,93314,Kern,18.822,18.06912,Sun Solar Energy Solutions,0.0
2017-03-28,EL DORADO,95623,El Dorado,8.193,7.906244999999998,Not Available,48750.0
2017-02-14,REDDING,96003,Shasta,11.0475,10.7713125,B&B Solar,46341.0
2017-01-04,PACIFICA,94044,San Mateo,6.1932,5.976438,SolarCity,35276.0
2017-03-17,ACAMPO,95220,San Joaquin,7.308,7.052219999999998,Canopy Energy,57609.0
2017-03-06,HAYWARD,94544,Alameda,7.098,6.8140800000000015,SolarCity,0.0
2017-01-02,SANGER,93657,Fresno,7.2336,6.944256,Sun Solar Energy Solutions,37514.0
2017-02-07,PITTSBURG,94565,Contra Costa,3.1368,3.027012,PetersenDean,13944.0
2017-02-06,MORGAN HILL,95037,Santa Clara,4.0978,3.933888,SolarCity,0.0
2017-02-23,DINUBA,93618,Tulare,11.1518,10.705728,Sun Solar Energy Solutions,0.0
2017-03-09,PARLIER,93648,Fresno,4.4047,4.316606,Hibridhome,22990.0
2017-02-17,ARROYO GRANDE,93420,San Luis Obispo,4.2588,4.0884480000000005,SolarCity,0.0
2017-02-22,SAN FRANCISCO,94131,San Francisco,4.0474,3.925978,Kuykendall Solar,15000.0
2017-01-27,SANTA ROSA,95404,Sonoma,6.2736,6.054024,PetersenDean,24799.05
2017-02-02,BAKERSFIELD,93306,Kern,9.3664,9.13224,SolarCity,51609.0
2017-01-19,OAKLAND,94609,Alameda,4.9158,4.8174839999999985,Super Solar,24060.0
2017-03-15,LOS ALTOS,94024,Santa Clara,7.2151,6.926496,Sunpower,26318.0
2017-01-20,PISMO BEACH,93449,San Luis Obispo,3.3348,3.25143,SolarCity,18995.2
2017-01-20,DUBLIN,94568,Alameda,3.3124,3.179904,SolarCity,18636.8
2017-02-01,WOODLAND,95695,Yolo,3.2197,3.1392075,SolarCity,0.0
2017-02-01,VACAVILLE,95687,Solano,4.4954,4.3155839999999985,SolarCity,25292.8
2017-02-21,CONCORD,94521,Contra Costa,2.9724,2.8980900000000003,Diablo Solar,30485.0
2017-03-17,SANTA ROSA,95403,Sonoma,20.6184,19.896756,SolarCity,0.0
2017-01-24,PARADISE,95969,Butte,7.0008,6.82578,Self Install,12400.0
2017-03-21,SONOMA,95476,Sonoma,2.6026,2.498496,SolarCity,14643.2
2017-02-21,PLEASANT HILL,94523,Contra Costa,5.5881,5.420457,Semper Fidelis Const.,25052.0
2017-03-16,SAN JOSE,95138,Santa Clara,15.0576,14.455296,Clean Solar,84610.0
2017-01-10,SANTA ROSA,95407,Sonoma,2.8392,2.725632,SolarCity,0.0
2017-02-03,DANVILLE,94506,Contra Costa,9.7965,9.5515875,Sungevity,34508.0
2017-01-06,ALAMO,94507,Contra Costa,6.6136,6.415192,Not Available,22809.0
2017-02-28,BAKERSFIELD,93313,Kern,8.7058,8.488155,Sungevity,26986.0
2017-01-24,COTTONWOOD,96022,Shasta,12.566,12.12619,Gti Solar,51130.0
2017-02-17,RICHMOND,94803,Contra Costa,6.2736,6.054024,PetersenDean,29727.01
2017-01-20,DUBLIN,94568,Alameda,3.9186,3.840228,Sungevity,14739.0
2017-02-13,OAKLAND,94611,Alameda,9.4104,9.081036,PetersenDean,34059.1
2017-02-07,LIVERMORE,94550,Alameda,3.1260000000000003,3.04785,Sungevity,10920.0
2017-02-17,FRESNO,93720,Fresno,11.7546,11.284416,Sun Solar Energy Solutions,0.0
2017-01-19,SANTA CRUZ,95062,Santa Cruz,5.6466,5.420736,Allterra Solar,30175.0
2017-03-07,TRACY,95377,San Joaquin,5.5613,5.4222675,SolarCity,24855.8
2017-02-01,EL GRANADA,94018,San Mateo,5.854,5.70765,SolarCity,0.0
2017-03-27,DINUBA,93618,Tulare,5.2332,5.050038,Infinity Energy,24572.63
2017-02-03,MERCED,95348,Merced,13.2616,12.731136,Sun Solar Energy Solutions,65000.0
2017-02-28,FRESNO,93710,Fresno,8.1771,7.87255,Vivint,0.0
2017-01-20,TRACY,95304,San Joaquin,15.2828,14.9315895,Not Available,50000.0
2017-01-04,SAN FRANCISCO,94121,San Francisco,3.5268,3.4033620000000004,Sun Light & Power,2191600.0
2017-02-27,SAN LUIS OBISPO,93401,San Luis Obispo,10.6848,10.471104,A.M. Sun Solar,37940.0
2017-03-03,DEER PARK,94576,Napa,4.1824,4.036016,A-1 Guaranteed,21296.0
2017-01-23,OAKLAND,94608,Alameda,4.7052,4.540518,PetersenDean,23134.0
2017-02-15,HOLLISTER,95023,San Benito,4.7898,4.646106,Allterra Solar,25000.0
2017-01-31,PITTSBURG,94565,Contra Costa,4.0978,4.015844,SolarCity,0.0
2017-01-25,BAKERSFIELD,93313,Kern,5.2382,5.054863,SolarCity,0.0
2017-01-04,BAKERSFIELD,93312,Kern,12.056,11.57376,Sun Solar Energy Solutions,54204.0
2017-01-26,SAN JOSE,95111,Santa Clara,4.7006,4.583085,Solar System Inc,27000.0
2017-01-20,SAN JOSE,95118,Santa Clara,3.6387,3.5477324999999995,Sungevity,13355.0
2017-02-16,YUBA CITY,95991,Sutter,7.1126,6.828096,Alternative Energy Sys.,30752.27
2017-02-08,NIPOMO,93444,San Luis Obispo,2.8584,2.744064,SolarCity,0.0
2017-01-24,VACAVILLE,95688,Solano,9.2412,9.01017,Sunon Energy,42840.0
2017-02-24,ATHERTON,94027,San Mateo,16.3856,15.730176,All Bay Solar,82620.0
2017-01-24,ROCKLIN,95677,Placer,7.1988,7.01883,Chad Long Solar,22344.0
2017-02-07,WALNUT CREEK,94598,Contra Costa,5.7508,5.5495220000000005,PetersenDean,26565.75
2017-01-27,MADERA,93637,Madera,6.9339,6.691213499999999,Unisun Solar,41085.0
2017-01-05,LE GRAND,95333,Merced,16.8784,16.203264,Sun Solar Energy Solutions,0.0
2017-02-06,LEMOORE,93245,Kings,4.9759,4.776864,SolarCity,0.0
2017-01-11,SAN JOSE,95118,Santa Clara,3.4678,3.346427,Energy Savers,25850.0
2017-02-23,DALY CITY,94015,San Mateo,3.6596,3.531514,PetersenDean,13077.23
2017-01-04,BAKERSFIELD,93308,Kern,12.056,11.57376,Sun Solar Energy Solutions,0.0
2017-01-05,PARADISE,95969,Butte,5.142,5.01345,Urban Design Solar,18750.0
2017-01-23,KENWOOD,95452,Sonoma,7.5573,7.2927945,Northern Pacific Power Systems,34344.0
2017-02-08,REDDING,96001,Shasta,7.1092,6.93147,B&B Solar,24573.0
2017-01-04,BAKERSFIELD,93314,Kern,13.2616,12.731136,Sun Solar Energy Solutions,0.0
2017-03-29,FRESNO,93725,Fresno,3.6274,3.554852,Hibridhome,18952.5
2017-01-10,LINCOLN,95648,Placer,3.6387,3.5477324999999995,Sungevity,11555.0
2017-02-22,CORNING,96021,Tehama,9.4048,9.16968,United Sun Energy,34340.0
2017-02-27,TAFT,93268,Kern,9.042,8.68032,Sun Solar Energy Solutions,39800.0
2017-02-16,SAN JOSE,95136,Santa Clara,8.0747,7.872832499999999,Solar System Inc,32000.0
2017-01-30,OAKLAND,94619,Alameda,5.5613,5.3666545,SolarCity,0.0
2017-03-07,BUTTONWILLOW,93206,Kern,10.032,9.63072,Sun Solar Energy Solutions,0.0
2017-02-09,BAKERSFIELD,93313,Kern,7.535,7.2336,Sun Solar Energy Solutions,0.0
2017-02-17,BAKERSFIELD,93312,Kern,8.36,8.0256,Sun Solar Energy Solutions,0.0
2017-01-19,WALNUT CREEK,94598,Contra Costa,4.7583,4.663134,Sungevity,17975.0
2017-02-07,HAYWARD,94545,Alameda,4.7639999999999985,4.57344,SolarCity,0.0
2017-02-23,SAN JOSE,95132,Santa Clara,3.3474,3.230241,Not Available,16000.0
2017-02-08,BAKERSFIELD,93314,Kern,8.4348,8.097408,Whittington Solar,36000.0
2017-01-05,SANTA MARIA,93454,Santa Barbara,2.8584,2.744064,SolarCity,16281.0
2017-03-09,SAN BRUNO,94066,San Mateo,4.2588,4.0884480000000005,SolarCity,23961.6
2017-01-30,LIVERMORE,94550,Alameda,4.4829,4.3259985,Clean Solar,19028.0
2017-01-03,SALINAS,93908,Monterey,7.2408,7.05978,Bright Future Solar Energy,14600.0
2017-03-07,RIPON,95366,San Joaquin,8.7392,8.433328,Not Available,37320.0
2017-01-31,SELMA,93662,Fresno,6.6248,6.45918,SolarCity,37856.0
2017-02-03,LINCOLN,95648,Placer,5.6784,5.53644,SolarCity,31948.8
2017-02-08,SANTA CRUZ,95062,Santa Cruz,3.7856,3.634176,SolarCity,0.0
2017-01-26,FREMONT,94536,Alameda,7.842,7.56753,PetersenDean,28859.05
2017-01-25,STOCKTON,95207,San Joaquin,3.3124,3.179904,SolarCity,0.0
2017-03-13,FRESNO,93737,Fresno,10.4184,10.105848,Self Install,21000.0
2017-02-03,CLARKSBURG,95612,Yolo,1.6386,1.581249,Quality First Home Improvement,12070.0
2017-01-27,BAKERSFIELD,93308,Kern,10.8045,10.4263425,1St Light Energy,45744.3
2017-01-05,GRANITE BAY,95746,Placer,5.6562,5.514795,Chad Long Solar,18788.0
2017-02-17,OAKLAND,94618,Alameda,2.1087,2.0559825000000003,SolarCity,0.0
2017-01-27,RICHMOND,94805,Contra Costa,4.0608,3.918672,Vision Solar,0.0
2017-02-15,SAN LUIS OBISPO,93401,San Luis Obispo,5.274,5.08941,Ground Up Builders,34000.0
2017-02-08,OAKDALE,95361,Stanislaus,13.2496,12.785864,SolarCity,75547.2
2017-02-21,FRESNO,93725,Fresno,4.0688,3.987424,Hibridhome,0.0
2017-01-23,MANTECA,95337,San Joaquin,9.604,9.3639,1St Light Energy,38223.6
2017-03-27,MOSS BEACH,94038,San Mateo,11.7852,11.426256,SolarCity,0.0
2017-01-17,MANTECA,95336,San Joaquin,5.1788,5.023436,1St Light Energy,21758.88
2017-02-16,OAKLAND,94619,Alameda,3.3124,3.179904,SolarCity,0.0
2017-01-03,SAN BRUNO,94066,San Mateo,6.7272,6.491748,Self Install,17150.0
2017-01-05,LINDEN,95236,San Joaquin,10.1484,9.945432,Bta Solar,34020.0
2017-02-27,BAKERSFIELD,93306,Kern,4.4251,4.336598,SolarCity,0.0
2017-01-31,SANGER,93657,Fresno,6.7918,6.6220050000000015,Hibridhome,0.0
2017-02-13,BRENTWOOD,94513,Contra Costa,5.7508,5.5495220000000005,PetersenDean,21485.57
2017-01-17,CLOVIS,93619,Fresno,9.3434,8.969664,Arise Solar,0.0
2017-02-01,FRESNO,93711,Fresno,10.549,10.12704,Arise Solar,0.0
2017-02-06,PITTSBURG,94565,Contra Costa,2.1438,2.058048,SolarCity,0.0
2017-02-02,FRESNO,93730,Fresno,4.689,4.5952199999999985,Sungevity,15494.0
2017-02-03,REDDING,96002,Shasta,6.3294,6.171165,Powerhouse Systems,31932.0
2017-03-23,BAKERSFIELD,93308,Kern,3.0852,2.977218,Not Available,14100.0
2017-02-07,RICHMOND,94806,Contra Costa,2.8584,2.744064,SolarCity,13419.6
2017-01-31,BAKERSFIELD,93304,Kern,7.842,7.56753,California Solar Sys.,32741.2
2017-03-06,DINUBA,93618,Tulare,5.6208,5.4802800000000005,Hibridhome,0.0
2017-02-08,PASO ROBLES,93446,San Luis Obispo,2.366,2.27136,SolarCity,10972.0
2017-02-08,PLEASANTON,94588,Alameda,2.8392,2.725632,SolarCity,0.0
2017-02-07,AMERICAN CANYON,94503,Napa,3.8112,3.658752,SolarCity,0.0
2017-02-17,TEMPLETON,93465,San Luis Obispo,4.8773,4.7553675,Calsun Electric & Solar Sys.,20000.0
2017-02-13,CUTLER,93615,Tulare,7.2602,7.078695,Hibridhome,0.0
2017-01-31,SAN JOSE,95124,Santa Clara,2.7310000000000003,2.635415,Quality First Home Improvement,16485.0
2017-01-20,CONCORD,94521,Contra Costa,4.6832,4.495872,SolarCity,25804.8
2017-01-13,LOS ALTOS HILLS,94022,Santa Clara,13.4642,13.127595,SolarCity,74188.8
2017-01-19,SAN JOSE,95118,Santa Clara,6.535,6.306275,PetersenDean,30075.0
2017-03-30,ATASCADERO,93422,San Luis Obispo,6.4449,6.187104,SolarCity,0.0
2017-01-12,LOS ALTOS,94024,Santa Clara,4.1818,4.098164,Clean Solar,22756.0
2017-02-09,BERKELEY,94708,Alameda,5.4620000000000015,5.32545,Not Available,21277.0
2017-02-06,SAN MATEO,94403,San Mateo,5.4894,5.297271,PetersenDean,19615.84
2017-01-31,BAKERSFIELD,93312,Kern,9.8244,9.396594,SolarCity,0.0
2017-03-02,DUBLIN,94568,Alameda,3.7644,3.689112,Slingshot Power,15800.0
2017-02-06,FREMONT,94536,Alameda,1.4196,1.362816,SolarCity,7987.2
2017-01-30,WEIMAR,95736,Placer,7.2570000000000014,7.0392899999999985,Vivint,0.0
2017-02-07,SAN JOSE,95148,Santa Clara,4.5258,4.344768,SolarCity,0.0
2017-02-08,TRACY,95377,San Joaquin,5.4620000000000015,5.29814,Not Available,26960.0
2017-02-01,LIVERMORE,94551,Alameda,6.7321,6.5637975000000015,SolarCity,37094.4
2017-02-08,PLEASANTON,94566,Alameda,14.1072,13.683984,Save A Lot Solar,58456.0
2017-03-06,SUISUN CITY,94585,Solano,7.6224,7.4318399999999984,SolarCity,43417.6
2017-02-03,CONCORD,94519,Contra Costa,9.6591,9.4176225,SolarCity,0.0
2017-01-25,NAPA,94558,Napa,9.9518,9.553728,SolarCity,0.0
2017-01-23,REDWOOD CITY,94061,San Mateo,6.8562,6.6847949999999985,Clean Solar,26062.0
2017-02-17,STOCKTON,95206,San Joaquin,4.0222,3.861312,SolarCity,18652.4
2017-02-10,TRACY,95304,San Joaquin,6.6248,6.45918,SolarCity,0.0
2017-01-20,VACAVILLE,95688,Solano,3.6754,3.510007,Self Install,6500.0
2017-01-03,STOCKTON,95212,San Joaquin,5.2686,5.084199,SolarCity,29030.0
2017-01-25,GILROY,95020,Santa Clara,5.955,5.746575,SolarCity,0.0
2017-02-08,GREENBRAE,94904,Marin,4.8495,4.65552,Sunpower,26318.0
2017-02-08,SALINAS,93905,Monterey,2.6202,2.515392,SolarCity,14924.8
2017-01-25,PLACERVILLE,95667,El Dorado,4.599,4.484025,Self Install,22000.0
2017-01-09,SAN JOSE,95125,Santa Clara,3.9182,3.761472,Sunpower,19830.0
2017-01-06,RIVERBANK,95367,Stanislaus,5.2052,5.023018,SolarCity,29286.4
2017-02-03,STOCKTON,95207,San Joaquin,8.0444,7.803068,SolarCity,0.0
2017-02-24,LOS OSOS,93402,San Luis Obispo,2.8584,2.744064,SolarCity,13420.0
2017-02-21,OAKLEY,94561,Contra Costa,7.5712,7.268352,SolarCity,0.0
2017-01-15,NIPOMO,93444,San Luis Obispo,6.108,5.9553,Sunrun,0.0
2017-01-27,CONCORD,94521,Contra Costa,6.0192,5.778432,Sunpower,29954.0
2017-01-18,CONCORD,94520,Contra Costa,2.104,2.0198400000000003,American Array Solar,10000.0
2017-01-03,MARINA,93933,Monterey,1.4058,1.349568,SolarCity,7987.2
2017-03-23,HAYWARD,94542,Alameda,4.0978,3.933888,SolarCity,22579.2
2017-01-09,GRANITE BAY,95746,Placer,7.7592,7.448832,Capital City Solar,34000.0
2017-02-03,ARROYO GRANDE,93420,San Luis Obispo,3.573,3.43008,SolarCity,20352.0
2017-03-16,GILROY,95020,Santa Clara,7.3175,7.0613875,SolarCity,0.0
2017-03-20,LOS BANOS,93635,Merced,5.4073,5.191008,SolarCity,0.0
2017-01-10,BAKERSFIELD,93311,Kern,9.699,9.31104,Divine Power Usa,37398.0
2017-03-29,CLOVIS,93611,Fresno,8.0892,7.806078,Not Available,22000.0
2017-03-27,SELMA,93662,Fresno,9.6448,9.259008,Infinity Energy,44978.0
2017-02-26,TRACY,95304,San Joaquin,7.098,6.92055,SolarCity,0.0
2017-01-09,STOCKTON,95210,San Joaquin,2.636,2.54374,Sunfinity,0.0
2017-02-08,LEMOORE,93245,Kings,8.144,7.9404,Sunrun,0.0
2017-01-24,BAKERSFIELD,93304,Kern,7.3192,7.063028,California Solar Sys.,0.0
2017-02-16,SAN MARTIN,95046,Santa Clara,9.656,9.4146,Sunrun,0.0
2017-01-31,WASCO,93280,Kern,4.5619,4.4022335,Unisun Solar,0.0
2017-01-17,ORINDA,94563,Contra Costa,6.0192,5.778432,Sky Power Sys.,30050.0
2017-01-03,RED BLUFF,96080,Tehama,8.2236,7.935774,Wing Solar & Wood Energy,48917.0
2017-02-08,YUBA CITY,95993,Sutter,4.732,4.54272,SolarCity,26624.0
2017-01-20,GILROY,95020,Santa Clara,5.0103,4.859991,Clean Solar,24429.0
2017-03-29,PLEASANTON,94588,Alameda,7.5578,7.331066000000001,Sunrun,0.0
2017-03-24,BAKERSFIELD,93308,Kern,7.3679999999999986,7.100592,SolarCity,0.0
2017-01-06,CLOVIS,93611,Fresno,6.2736,5.992824,Arise Solar,16800.0
2017-01-19,HILLSBOROUGH,94010,San Mateo,4.0128,3.852288,Sunpower,21168.0
2017-01-09,FRESNO,93727,Fresno,7.842,7.64595,Bratton Solar,29849.0
2017-01-30,REDDING,96003,Shasta,7.3192,7.063028,Not Available,25500.0
2017-02-17,LOOMIS,95650,Placer,7.842,7.64595,Self Install,18500.0
2017-03-07,STOCKTON,95219,San Joaquin,5.2848,5.099832,SolarCity,29030.0
2017-02-21,GRANITE BAY,95746,Placer,12.5454,12.231765,Sel Construction,30000.0
2017-02-17,OAKDALE,95361,Stanislaus,8.9908,8.721076,SolarCity,0.0
2017-01-18,FREMONT,94539,Alameda,3.6918,3.562587,Clean Solar,13989.0
2017-02-08,SAN JOSE,95122,Santa Clara,3.549,3.4070400000000003,SolarCity,0.0
2017-03-07,AMERICAN CANYON,94503,Napa,7.0248,6.8491800000000005,SolarCity,0.0
2017-03-20,BAKERSFIELD,93308,Kern,14.635,14.269125,SolarCity,80640.0
2017-02-27,OAKLAND,94605,Alameda,2.4648,2.3662080000000003,Sunpower,13900.0
2017-02-26,WOODLAND,95695,Yolo,5.0988,4.920342,SolarCity,0.0
2017-02-07,SQUAW VALLEY,93675,Fresno,27.4274,26.330304,Arise Solar,0.0
2017-02-01,MORGAN HILL,95037,Santa Clara,3.7856,3.634176,SolarCity,21299.2
2017-01-05,SELMA,93662,Fresno,5.4418,5.251337,SolarCity,30617.0
2017-01-17,WINTERS,95694,Yolo,14.8512,14.331407999999998,Not Available,76200.0
2017-01-10,YUBA CITY,95993,Sutter,12.8175,12.3048,Not Available,23000.0
2017-01-31,BAKERSFIELD,93313,Kern,5.955,5.7168,SolarCity,27957.5
2017-01-13,SHINGLE SPRINGS,95682,El Dorado,13.743,13.399425,Sunworks Power & Electric,58100.0
2017-01-17,DANVILLE,94506,Contra Costa,3.1368,3.027012,Not Available,17539.0
2017-02-08,BAKERSFIELD,93311,Kern,4.0222,3.861312,SolarCity,0.0
2017-01-18,NIPOMO,93444,San Luis Obispo,5.854,5.70765,SolarCity,32256.0
2017-02-06,SAN JOSE,95118,Santa Clara,6.8701,6.6983475000000015,Clean Solar,30255.0
2017-02-07,SAN JOSE,95111,Santa Clara,4.3905,4.21488,SolarCity,24192.0
2017-02-09,STOCKTON,95210,San Joaquin,3.6904,3.561236,Sunfinity,0.0
2017-01-09,STOCKTON,95219,San Joaquin,6.3264,6.1049760000000015,Sunfinity,0.0
2017-02-21,PASO ROBLES,93446,San Luis Obispo,3.3124,3.179904,SolarCity,18636.8
2017-02-22,VACAVILLE,95687,Solano,4.2192,4.071528,Greiner Heating & Air Conditioning,21350.0
2017-02-27,SAN JOSE,95127,Santa Clara,2.6026,2.537535,SolarCity,0.0
2017-01-09,LOS GATOS,95033,Santa Clara,7.4359,7.138464,Allterra Solar,41334.0
2017-02-16,MARYSVILLE,95901,Yuba,2.2631,2.172576,California Solar Electric,13300.0
2017-02-26,SCOTTS VALLEY,95066,Santa Cruz,7.098,6.92055,SolarCity,0.0
2017-01-27,COLFAX,95713,Placer,6.1467,5.9930325,SolarCity,33868.8
2017-02-09,SAN RAMON,94582,Contra Costa,4.6832,4.589536,SolarCity,25804.8
2017-02-01,CAMPBELL,95008,Santa Clara,4.1824,4.036016,Green Power Installers,20000.0
2017-01-23,SAN JOSE,95136,Santa Clara,5.086,4.90799,Southwest Sun Solar,0.0
2017-02-06,EL DORADO HILLS,95762,El Dorado,14.635,14.122775,SolarCity,67252.0
2017-03-06,CLOVIS,93612,Fresno,9.2225,8.9919375,Not Available,32200.0
2017-02-07,SAN JOSE,95124,Santa Clara,8.1034,7.819781,PetersenDean,33825.63
2017-02-03,OAKLAND,94605,Alameda,6.6248,6.392932,SolarCity,0.0
2017-02-07,LIVERMORE,94550,Alameda,5.2686,5.084199,SolarCity,29030.4
2017-01-30,SAN RAMON,94582,Contra Costa,1.8928,1.817088,SolarCity,0.0
2017-03-23,COPPEROPOLIS,95228,Calaveras,6.8614,6.655558,SolarCity,38604.8
2017-02-03,SUTTER CREEK,95685,Amador,7.9029,7.705327499999999,SolarCity,43545.6
2017-02-23,SAN JOSE,95125,Santa Clara,3.0758,2.952768,SolarCity,17305.6
2017-03-29,STOCKTON,95210,San Joaquin,3.4268,3.306862,Not Available,12441.0
2017-02-09,BAKERSFIELD,93306,Kern,5.4418,5.305755,SolarCity,30618.0
2017-02-07,NEWARK,94560,Alameda,5.2052,5.023018,SolarCity,29286.4
2017-01-31,MERCED,95341,Merced,5.2052,5.023018,SolarCity,29286.4
2017-02-17,VALLEY SPRINGS,95252,Calaveras,6.6248,6.359808,SolarCity,0.0
2017-01-27,SANTA ROSA,95409,Sonoma,2.927,2.80992,SolarCity,16128.0
2017-01-10,BAKERSFIELD,93314,Kern,5.854,5.64911,SolarCity,32256.0
2017-02-24,FREMONT,94536,Alameda,4.4954,4.3155839999999985,SolarCity,25292.8
2017-02-08,FREMONT,94536,Alameda,7.098,6.8140800000000015,SolarCity,0.0
2017-02-02,LINCOLN,95648,Placer,4.856,4.66176,SolarCity,27648.0
2017-02-06,FREMONT,94555,Alameda,2.1438,2.058048,SolarCity,10064.7
2017-01-26,WEST SACRAMENTO,95691,Yolo,1.9424,1.864704,SolarCity,0.0
2017-02-08,STOCKTON,95207,San Joaquin,3.8112,3.734976,SolarCity,0.0
2017-02-01,YUBA CITY,95993,Sutter,12.5398,12.100907,SolarCity,0.0
2017-02-02,HIDDEN VALLEY LAKE,95467,Lake,12.3864,11.952876,SolarCity,0.0
2017-02-17,DUBLIN,94568,Alameda,3.7856,3.634176,SolarCity,21299.2
2017-01-31,BAKERSFIELD,93307,Kern,2.927,2.80992,SolarCity,0.0
2017-02-05,BAKERSFIELD,93306,Kern,6.4394,6.278415,SolarCity,31320.0
2017-02-03,POLLOCK PINES,95726,El Dorado,5.4418,5.224128,SolarCity,30617.6
2017-01-03,CHICO,95973,Butte,5.928,5.69088,Solar Works,18299.0
2017-01-26,BRENTWOOD,94513,Contra Costa,8.0444,7.84329,SolarCity,0.0
2017-03-06,SAN JOSE,95110,Santa Clara,3.8051,3.652896,SolarCity,0.0
2017-02-07,MOSS BEACH,94038,San Mateo,5.955,5.746575,SolarCity,33920.0
2017-03-02,FREMONT,94538,Alameda,3.5145,3.37392,SolarCity,0.0
2017-01-30,CHICO,95926,Butte,4.5262,4.345152,Alternative Energy Sys.,24034.99
2017-01-31,SALINAS,93901,Monterey,3.2197,3.090912,SolarCity,17740.8
2017-02-01,OAKLEY,94561,Contra Costa,8.7542,8.491574,SolarCity,49254.4
2017-02-07,SAN LORENZO,94580,Alameda,2.366,2.27136,SolarCity,0.0
